file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-computation-governance\linkis-manager\linkis-manager-persistence\src\main\java\org\apache\linkis\manager\entity\Tunple.java,org.apache.linkis.manager.entity.Tunple,class,3,6,3,3,4,1,0,2,2,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,17,2,0,0,0,0,0,0,2,0,2,0,0,0,0,11,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-pes-publicservice\src\main\java\org\apache\linkis\basedatamanager\server\restful\GatewayAuthTokenRestfulApi.java,org.apache.linkis.basedatamanager.server.restful.GatewayAuthTokenRestfulApi,class,14,14,0,14,19,1,0,28,0,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,1,81,16,0,2,0,1,94,4,16,16,16,3,0,0,0,72,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\errorcode\LabelCommonErrorCodeSummary.java,org.apache.linkis.manager.label.errorcode.LabelCommonErrorCodeSummary,enum,0,9,9,0,3,1,0,0,0,0.33333334,0.0,0.0,3,0,2,0,0,1,3,0,0,0,2,0,0,2,0,0,2,0,0,14,2,0,0,0,0,9,9,2,0,2,0,0,0,0,74,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-engineconn-plugins\doris\src\main\java\org\apache\linkis\engineplugin\doris\executor\DorisDatasourceParser.java,org.apache.linkis.engineplugin.doris.executor.DorisDatasourceParser,class,4,6,2,4,7,1,0,22,0,0.0,NaN,NaN,2,2,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6,42,5,0,1,1,0,13,0,7,1,7,2,0,0,0,33,1,5
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-commons\linkis-common\src\main\java\org\apache\linkis\common\utils\ResultSetUtils.java,org.apache.linkis.common.utils.ResultSetUtils,class,2,3,1,2,4,1,0,9,1,0.0,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,21,2,0,0,0,0,1,2,10,3,12,1,0,0,1,26,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-computation-governance\linkis-computation-governance-common\src\main\java\org\apache\linkis\governance\common\entity\NodeExistStatus.java,org.apache.linkis.governance.common.entity.NodeExistStatus,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-pes-publicservice\src\main\java\org\apache\linkis\errorcode\server\dao\ErrorCodeMapper.java,org.apache.linkis.errorcode.server.dao.ErrorCodeMapper,interface,2,3,1,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-cs-server\src\main\java\org\apache\linkis\cs\server\enumeration\ServiceMethod.java,org.apache.linkis.cs.server.enumeration.ServiceMethod,enum,0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-computation-governance\linkis-manager\linkis-label-common\src\main\java\org\apache\linkis\manager\label\constant\LabelKeyConstant.java,org.apache.linkis.manager.label.constant.LabelKeyConstant,class,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,28,28,28,0,0,0,28,0,0,30,0,0,0,0,0,28,0,28,0,28,0,0,0,0,28,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\linkis\linkis-public-enhancements\linkis-pes-common\src\main\java\org\apache\linkis\udf\entity\UDFTree.java,org.apache.linkis.udf.entity.UDFTree,class,2,12,10,2,22,1,0,0,179,0.8727273,0.0,0.0,22,0,22,0,0,0,22,0,0,0,10,0,0,10,0,0,0,0,0,84,10,0,0,0,0,0,0,18,0,10,0,0,0,0,30,1,0
