file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\server-spi\src\main\java\org\keycloak\theme\ThemeResourceSpi.java,org.keycloak.theme.ThemeResourceSpi,class,3,3,0,3,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\main\java\org\keycloak\testsuite\util\KeyUtils.java,org.keycloak.testsuite.util.KeyUtils,class,11,19,8,11,28,1,0,56,91,0.0,0.0,0.0,14,14,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,11,97,14,1,6,3,0,12,2,16,0,18,2,0,0,4,109,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\model\infinispan\src\main\java\org\keycloak\models\cache\infinispan\UserAdapter.java,org.keycloak.models.cache.infinispan.UserAdapter$Anonymous1,anonymous,3,3,0,3,9,1,0,14,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,29,8,0,4,0,0,0,0,0,0,3,1,0,0,3,24,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\saml-core-api\src\main\java\org\keycloak\dom\saml\v1\assertion\SAML11ConditionType.java,org.keycloak.dom.saml.v1.assertion.SAML11ConditionType,class,1,1,0,1,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\tests\utils-shared\src\main\java\org\keycloak\testsuite\util\oauth\JwksRequest.java,org.keycloak.testsuite.util.oauth.JwksRequest,class,7,8,1,7,3,1,0,9,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,17,1,0,0,0,0,3,0,3,1,3,1,0,0,0,20,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\admin\PermissionsTest.java,org.keycloak.testsuite.admin.PermissionsTest$Anonymous127,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\saml-core-api\src\main\java\org\keycloak\dom\saml\v2\ac\PrivateKeyProtectionType.java,org.keycloak.dom.saml.v2.ac.PrivateKeyProtectionType,class,7,8,1,7,8,1,0,0,15,0.75,0.0,0.0,7,0,7,0,0,0,7,0,0,0,4,0,0,0,4,0,0,0,0,30,4,0,1,0,0,9,0,4,0,4,1,0,0,0,88,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\admin\PermissionsTest.java,org.keycloak.testsuite.admin.PermissionsTest$Anonymous126,anonymous,2,2,0,2,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\admin\PermissionsTest.java,org.keycloak.testsuite.admin.PermissionsTest$Anonymous129,anonymous,1,1,0,1,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\keycloak\testsuite\integration-arquillian\tests\base\src\test\java\org\keycloak\testsuite\admin\PermissionsTest.java,org.keycloak.testsuite.admin.PermissionsTest$Anonymous128,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1,0
