file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-core\src\main\java\org\drools\core\phreak\SynchronizedBypassPropagationList.java,org.drools.core.phreak.SynchronizedBypassPropagationList,class,5,7,2,5,6,2,0,7,6,0.75,0.0,0.0,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,44,0,1,1,0,0,0,0,3,0,2,2,1,0,0,27,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-drl\drools-drl-ast\src\main\java\org\drools\drl\ast\descr\ConnectiveDescr.java,org.drools.drl.ast.descr.ConnectiveDescr$RestrictionConnectiveType$Anonymous1,anonymous,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-metric\src\test\java\org\drools\metric\CloneTest.java,org.drools.metric.CloneTest,class,4,4,0,4,1,3,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,2,2,1,2,0,0,0,0,22,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-model\drools-model-prototype\src\main\java\org\drools\model\prototype\impl\PrototypeImpl.java,org.drools.model.prototype.impl.PrototypeImpl,class,4,7,3,4,22,1,2,17,0,0.36363637,0.0,0.0,11,0,9,2,0,0,9,0,0,0,3,0,0,3,0,0,3,0,2,101,11,2,3,0,1,0,6,11,1,7,2,0,1,0,42,1025,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-model\drools-model-codegen\src\test\java\org\drools\model\codegen\execmodel\constraints\ConstraintEvaluationExceptionTest.java,org.drools.model.codegen.execmodel.constraints.ConstraintEvaluationExceptionTest,class,14,15,1,14,10,2,0,17,15,0.5714286,0.0,0.0,7,0,4,3,0,0,4,0,0,0,2,0,0,2,0,0,0,0,2,79,0,0,0,0,0,53,0,13,1,12,1,0,0,0,63,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-model\drools-model-codegen\src\main\resources\ConsequenceBuilderTemplate.java,org.drools.model.consequences.ConsequenceBuilder$_N,innerclass,4,4,0,4,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,3,0,0,0,0,0,0,9,9,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-beliefs\src\test\java\org\drools\beliefs\bayes\integration\ParserTest.java,org.drools.beliefs.bayes.integration.ParserTest,class,11,12,1,11,8,1,0,37,10,0.0,0.0,0.0,5,0,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,91,3,3,0,0,0,54,32,26,0,17,1,0,0,0,28,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-model\drools-model-codegen\src\test\java\org\drools\model\codegen\execmodel\MaterializedLambdaTest.java,org.drools.model.codegen.execmodel.MaterializedLambdaTest$Executor,innerclass,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-beliefs\src\main\java\org\drools\beliefs\graph\Direction.java,org.drools.beliefs.graph.Direction,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
C:\faculdade\6 periodo\laboratorio de exp\LAB2\repos\incubator-kie-drools\drools-examples\src\main\java\org\drools\games\wumpus\Thing.java,org.drools.games.wumpus.Thing,class,0,4,4,0,5,1,4,0,0,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,20,2,0,0,0,0,0,0,4,0,2,0,0,0,0,7,1,0
